timestamp,user,action
2026-02-28T15:24:05.976Z,USR1047,file_download
2026-02-07T13:36:22.310Z,USR1046,file_download
2026-02-17T02:57:17.788Z,USR1016,login
2026-02-24T00:40:13.751Z,USR1037,usb_insert
2026-02-20T09:08:34.202Z,USR1048,logout
2026-02-26T00:13:25.446Z,USR1034,login
2026-02-12T07:14:48.975Z,USR1048,usb_insert
2026-02-27T19:47:31.900Z,USR1005,logout
2026-02-28T00:29:24.214Z,USR1019,logout
2026-02-23T14:24:43.993Z,USR1020,database_query
2026-02-20T20:01:18.878Z,USR1020,database_query
2026-03-03T13:49:54.483Z,USR1027,database_query
2026-03-01T03:32:59.529Z,USR1024,logout
2026-02-27T11:28:34.660Z,USR1027,file_upload
2026-02-27T03:29:47.683Z,USR1022,file_download
2026-03-05T20:13:51.340Z,USR1005,file_upload
2026-03-06T05:49:30.805Z,USR1004,usb_insert
2026-02-26T02:56:04.145Z,USR1031,email_send
2026-02-08T06:43:06.573Z,USR1045,login
2026-02-06T02:06:49.034Z,USR1038,usb_insert
2026-02-13T21:33:39.056Z,USR1031,logout
2026-02-08T17:01:26.022Z,USR1034,file_upload
2026-02-07T17:42:56.643Z,USR1013,usb_insert
2026-03-03T17:20:50.119Z,USR1018,logout
2026-03-06T02:48:28.506Z,USR1016,database_query
2026-02-18T22:53:04.976Z,USR1044,email_send
2026-02-20T16:01:00.277Z,USR1017,logout
2026-02-06T07:48:25.463Z,USR1017,file_upload
2026-02-13T02:15:15.011Z,USR1005,file_download
2026-02-23T06:44:28.983Z,USR1049,login
2026-02-20T09:10:22.825Z,USR1025,usb_insert
2026-02-11T17:50:14.553Z,USR1033,email_send
2026-02-13T15:55:44.604Z,USR1043,file_download
2026-02-12T04:37:49.383Z,USR1018,file_download
2026-02-18T12:25:26.273Z,USR1017,logout
2026-02-09T08:27:07.553Z,USR1021,file_upload
2026-02-07T16:00:08.965Z,USR1029,usb_insert
2026-03-05T09:36:33.018Z,USR1007,login
2026-02-18T18:48:58.955Z,USR1038,logout
2026-02-28T23:36:34.879Z,USR1022,file_download
2026-02-06T06:32:47.806Z,USR1016,login
2026-02-21T04:35:41.314Z,USR1037,email_send
2026-02-26T21:05:30.422Z,USR1047,file_download
2026-02-11T12:29:11.914Z,USR1047,login
2026-02-05T09:50:48.547Z,USR1016,file_download
2026-02-12T09:04:18.248Z,USR1010,login
2026-02-20T10:12:13.254Z,USR1048,email_send
2026-02-07T10:57:10.515Z,USR1047,login
2026-02-07T09:55:43.159Z,USR1010,file_download
2026-02-23T14:49:04.719Z,USR1019,email_send
2026-02-14T19:41:46.214Z,USR1007,login
2026-02-07T14:47:02.499Z,USR1029,login
2026-03-03T05:31:33.210Z,USR1007,usb_insert
2026-02-28T06:02:56.662Z,USR1017,login
2026-02-18T18:07:34.925Z,USR1023,login
2026-03-05T20:19:59.805Z,USR1040,logout
2026-02-16T23:19:53.036Z,USR1033,usb_insert
2026-02-27T02:51:44.073Z,USR1019,login
2026-02-09T21:41:39.864Z,USR1007,login
2026-03-06T00:34:25.004Z,USR1035,database_query
2026-02-07T19:46:51.400Z,USR1034,email_send
2026-02-05T05:46:03.486Z,USR1002,email_send
2026-02-26T04:01:42.227Z,USR1012,usb_insert
2026-02-11T08:49:39.615Z,USR1033,logout
2026-02-13T14:10:05.209Z,USR1048,database_query
2026-02-21T08:22:42.788Z,USR1046,usb_insert
2026-02-07T00:49:37.835Z,USR1000,file_download
2026-02-22T05:02:55.827Z,USR1033,login
2026-02-04T23:52:38.284Z,USR1021,database_query
2026-02-05T17:23:31.258Z,USR1047,usb_insert
2026-02-21T06:17:25.344Z,USR1045,usb_insert
2026-02-15T10:16:54.128Z,USR1037,database_query
2026-03-05T09:21:31.669Z,USR1045,database_query
2026-02-22T11:55:53.691Z,USR1018,file_download
2026-02-21T16:46:28.116Z,USR1023,file_download
2026-02-10T20:33:39.669Z,USR1046,usb_insert
2026-03-01T05:55:12.379Z,USR1014,file_download
2026-02-07T18:29:36.649Z,USR1016,email_send
2026-02-23T16:41:36.606Z,USR1003,file_download
2026-03-04T03:00:29.530Z,USR1033,file_download
2026-02-18T08:13:59.196Z,USR1028,usb_insert
2026-03-04T21:43:44.046Z,USR1023,file_upload
2026-02-15T14:14:08.373Z,USR1005,logout
2026-02-24T17:51:41.624Z,USR1034,database_query
2026-02-22T02:05:25.838Z,USR1032,email_send
2026-02-26T10:38:29.170Z,USR1041,file_upload
2026-02-20T11:51:58.871Z,USR1016,file_download
2026-02-12T00:30:08.064Z,USR1024,logout
2026-02-23T02:06:54.390Z,USR1008,login
2026-03-01T15:35:21.417Z,USR1014,usb_insert
2026-02-05T04:57:55.577Z,USR1045,email_send
2026-02-17T20:25:52.647Z,USR1018,database_query
2026-02-11T01:45:02.745Z,USR1032,usb_insert
2026-02-07T01:27:11.694Z,USR1048,logout
2026-02-14T02:02:41.173Z,USR1033,email_send
2026-02-09T12:39:10.123Z,USR1016,email_send
2026-02-06T18:28:36.502Z,USR1012,database_query
2026-02-14T04:27:56.831Z,USR1032,file_upload
2026-03-01T19:42:47.874Z,USR1021,login
2026-02-18T11:10:23.638Z,USR1008,email_send
2026-02-24T20:04:50.737Z,USR1027,file_download
2026-02-05T18:15:42.287Z,USR1012,database_query
2026-02-10T19:09:51.809Z,USR1002,logout
2026-02-15T13:03:57.819Z,USR1023,usb_insert
2026-02-23T03:44:58.601Z,USR1013,file_upload
2026-02-27T10:36:18.787Z,USR1011,file_download
2026-02-20T19:30:50.106Z,USR1023,login
2026-02-16T09:06:09.392Z,USR1009,logout
2026-02-14T18:33:35.071Z,USR1018,logout
2026-02-17T22:43:20.496Z,USR1007,login
2026-02-07T18:27:03.837Z,USR1031,login
2026-03-02T02:50:46.593Z,USR1010,file_download
2026-03-03T21:49:55.603Z,USR1026,logout
2026-02-10T04:52:32.513Z,USR1015,email_send
2026-02-26T07:03:01.262Z,USR1027,logout
2026-02-17T21:17:36.022Z,USR1024,database_query
2026-02-13T17:35:11.906Z,USR1010,usb_insert
2026-02-16T00:00:36.314Z,USR1041,login
2026-03-06T09:39:23.660Z,USR1029,file_download
2026-03-04T17:22:02.221Z,USR1032,file_download
2026-02-11T06:46:08.016Z,USR1025,file_download
2026-02-07T11:10:45.512Z,USR1038,file_upload
2026-02-21T17:44:00.414Z,USR1016,login
2026-02-11T00:24:40.592Z,USR1017,database_query
2026-02-17T01:44:50.870Z,USR1049,email_send
2026-02-28T09:33:19.691Z,USR1019,file_upload
2026-02-18T10:56:58.725Z,USR1007,file_upload
2026-03-04T16:40:32.315Z,USR1027,database_query
2026-03-04T21:17:19.955Z,USR1045,file_upload
2026-02-05T13:41:57.198Z,USR1041,login
2026-02-11T01:28:24.495Z,USR1008,email_send
2026-03-05T09:17:49.481Z,USR1025,email_send
2026-02-08T11:34:47.837Z,USR1015,database_query
2026-02-22T08:22:36.767Z,USR1016,logout
2026-02-17T01:57:59.799Z,USR1023,file_upload
2026-02-13T06:16:51.978Z,USR1049,database_query
2026-03-03T21:40:07.954Z,USR1006,logout
2026-03-04T06:11:07.564Z,USR1008,login
2026-02-19T23:12:18.911Z,USR1001,database_query
2026-02-24T18:21:53.406Z,USR1009,logout
2026-02-06T03:25:29.207Z,USR1040,email_send
2026-02-20T13:51:42.498Z,USR1032,login
2026-02-14T13:51:14.880Z,USR1003,login
2026-02-13T05:30:05.080Z,USR1004,database_query
2026-02-28T15:08:40.990Z,USR1045,usb_insert
2026-02-12T03:06:35.988Z,USR1049,login
2026-02-09T21:21:08.361Z,USR1028,login
2026-03-05T08:08:37.827Z,USR1048,file_upload
2026-02-10T12:54:31.546Z,USR1042,database_query
2026-02-11T02:56:57.663Z,USR1048,file_download
2026-02-06T23:39:46.495Z,USR1028,database_query
2026-02-23T18:18:34.948Z,USR1018,login
2026-02-28T16:45:10.696Z,USR1024,login
2026-02-19T12:37:09.634Z,USR1011,file_download
2026-03-04T14:34:44.787Z,USR1005,file_upload
2026-02-13T03:34:51.365Z,USR1044,logout
2026-02-18T04:06:58.253Z,USR1005,login
2026-02-18T08:53:33.210Z,USR1016,file_upload
2026-02-14T11:08:33.674Z,USR1031,file_download
2026-02-16T08:28:29.813Z,USR1029,logout
2026-02-20T17:45:07.572Z,USR1032,login
2026-02-05T14:22:04.532Z,USR1003,email_send
2026-02-19T09:00:07.552Z,USR1002,login
2026-02-25T13:51:04.646Z,USR1037,login
2026-02-28T12:41:52.282Z,USR1035,email_send
2026-02-08T13:02:07.935Z,USR1008,email_send
2026-03-06T07:00:03.282Z,USR1044,email_send
2026-03-03T12:58:50.339Z,USR1034,login
2026-02-24T01:27:28.744Z,USR1005,file_download
2026-02-10T09:54:18.684Z,USR1024,usb_insert
2026-02-18T02:28:13.441Z,USR1023,file_download
2026-02-26T10:04:02.269Z,USR1026,email_send
2026-02-05T11:41:41.776Z,USR1026,usb_insert
2026-03-04T01:51:29.081Z,USR1048,file_download
2026-02-12T08:12:36.705Z,USR1001,email_send
2026-02-27T22:36:24.795Z,USR1030,email_send
2026-02-17T01:53:57.966Z,USR1006,email_send
2026-02-10T02:01:06.852Z,USR1001,file_upload
2026-02-04T11:51:21.928Z,USR1023,login
2026-02-17T20:46:24.260Z,USR1029,database_query
2026-03-04T02:49:37.921Z,USR1005,usb_insert
2026-02-20T20:20:53.676Z,USR1012,usb_insert
2026-02-08T20:16:35.213Z,USR1017,logout
2026-02-10T18:40:11.190Z,USR1026,file_download
2026-02-04T22:29:55.076Z,USR1040,login
2026-02-23T11:44:05.919Z,USR1004,database_query
2026-02-06T15:36:16.119Z,USR1022,usb_insert
2026-02-25T20:38:17.889Z,USR1008,logout
2026-02-16T02:19:22.406Z,USR1048,logout
2026-02-14T07:57:59.581Z,USR1005,usb_insert
2026-03-03T05:10:57.150Z,USR1005,file_upload
2026-02-26T18:54:09.960Z,USR1036,usb_insert
2026-02-09T15:05:03.913Z,USR1006,logout
2026-03-04T18:25:18.507Z,USR1027,email_send
2026-02-08T11:03:49.220Z,USR1026,file_download
2026-02-11T11:51:15.731Z,USR1027,file_upload
2026-03-02T04:06:00.215Z,USR1000,email_send
2026-02-14T09:38:50.345Z,USR1012,file_download
2026-03-02T01:55:14.006Z,USR1033,login
2026-03-03T20:16:59.440Z,USR1012,usb_insert
2026-02-09T23:04:40.603Z,USR1003,file_upload
2026-02-09T11:01:27.086Z,USR1045,database_query
2026-02-08T21:42:58.320Z,USR1021,usb_insert
2026-03-02T20:04:02.161Z,USR1037,database_query
2026-02-26T23:02:46.079Z,USR1036,usb_insert
2026-02-16T16:20:02.760Z,USR1018,logout
2026-03-02T16:22:18.303Z,USR1005,database_query
2026-02-09T00:29:16.205Z,USR1040,file_upload
2026-02-23T02:28:25.449Z,USR1034,usb_insert
2026-02-05T12:41:58.534Z,USR1005,email_send
2026-02-21T12:55:55.492Z,USR1018,logout
2026-02-15T10:52:01.080Z,USR1032,email_send
2026-02-07T10:31:58.207Z,USR1025,file_download
2026-03-02T21:41:18.824Z,USR1044,usb_insert
2026-03-05T04:29:22.758Z,USR1020,database_query
2026-02-10T04:16:56.800Z,USR1009,email_send
2026-02-12T02:55:12.397Z,USR1035,database_query
2026-02-07T18:16:38.524Z,USR1009,file_upload
2026-02-05T17:34:02.408Z,USR1033,logout
2026-02-09T21:01:35.409Z,USR1017,email_send
2026-02-08T12:33:58.646Z,USR1006,file_download
2026-03-02T18:02:20.172Z,USR1041,usb_insert
2026-02-10T11:53:09.486Z,USR1026,logout
2026-02-12T16:30:08.517Z,USR1021,file_download
2026-02-06T21:04:05.909Z,USR1019,file_download
2026-03-01T17:00:49.726Z,USR1024,login
2026-02-07T13:24:23.289Z,USR1029,email_send
2026-03-03T15:08:50.881Z,USR1039,file_download
2026-02-11T09:54:27.292Z,USR1014,logout
2026-03-02T02:26:50.176Z,USR1004,email_send
2026-02-18T13:13:51.876Z,USR1012,email_send
2026-03-03T20:19:46.844Z,USR1038,logout
2026-02-09T13:12:44.016Z,USR1034,database_query
2026-02-10T13:09:17.654Z,USR1003,login
2026-02-23T14:54:19.208Z,USR1016,file_download
2026-02-06T08:36:01.571Z,USR1046,file_upload
2026-02-22T16:38:34.926Z,USR1020,file_download
2026-02-25T15:07:03.355Z,USR1003,file_upload
2026-02-09T15:27:21.196Z,USR1003,file_download
2026-02-27T14:59:38.234Z,USR1047,login
2026-03-02T04:28:40.440Z,USR1016,email_send
2026-02-26T18:07:54.412Z,USR1012,database_query
2026-03-02T11:37:27.978Z,USR1037,email_send
2026-02-14T02:39:43.816Z,USR1008,email_send
2026-02-25T07:18:32.599Z,USR1044,file_upload
2026-02-25T06:55:58.298Z,USR1016,usb_insert
2026-02-18T12:49:43.930Z,USR1034,login
2026-02-14T15:55:49.687Z,USR1002,login
2026-02-19T15:45:38.568Z,USR1028,email_send
2026-02-05T06:05:52.541Z,USR1049,logout
2026-02-13T13:23:23.019Z,USR1023,database_query
2026-02-28T13:37:09.721Z,USR1003,usb_insert
2026-03-05T13:28:48.406Z,USR1021,email_send
2026-02-17T13:09:50.284Z,USR1022,file_download
2026-03-05T23:18:01.761Z,USR1012,file_upload
2026-02-24T02:27:12.650Z,USR1010,usb_insert
2026-02-17T08:52:37.113Z,USR1035,email_send
2026-02-12T15:17:07.888Z,USR1001,email_send
2026-02-21T20:49:50.311Z,USR1006,login
2026-02-10T23:01:42.623Z,USR1012,file_download
2026-02-11T08:30:09.265Z,USR1028,file_download
2026-02-15T13:02:43.426Z,USR1012,database_query
2026-03-05T15:18:29.008Z,USR1029,logout
2026-02-06T15:25:15.787Z,USR1023,file_download
2026-02-13T11:13:03.010Z,USR1024,login
2026-02-06T20:21:30.980Z,USR1007,usb_insert
2026-02-24T00:04:14.350Z,USR1027,usb_insert
2026-02-16T08:56:09.299Z,USR1046,logout
2026-03-04T15:16:16.814Z,USR1049,logout
2026-02-18T17:28:32.653Z,USR1008,file_upload
2026-03-04T23:08:57.865Z,USR1021,usb_insert
2026-02-07T12:00:35.735Z,USR1049,login
2026-02-28T07:37:57.869Z,USR1012,file_download
2026-02-15T05:43:55.739Z,USR1044,file_download
2026-02-13T16:58:49.412Z,USR1049,login
2026-02-22T13:53:56.921Z,USR1024,login
2026-02-21T08:16:51.857Z,USR1033,logout
2026-02-28T15:07:31.794Z,USR1043,file_download
2026-02-22T04:31:40.218Z,USR1012,usb_insert
2026-02-06T01:28:00.463Z,USR1049,database_query
2026-02-28T03:46:22.672Z,USR1040,file_upload
2026-02-08T10:47:43.789Z,USR1004,file_upload
2026-02-26T23:09:10.107Z,USR1016,database_query
2026-02-11T18:53:08.118Z,USR1005,usb_insert
2026-02-15T02:39:04.964Z,USR1038,database_query
2026-02-05T19:15:53.175Z,USR1027,email_send
2026-02-25T19:09:48.960Z,USR1035,file_download
2026-02-05T01:49:12.768Z,USR1025,file_upload
2026-02-11T05:25:59.133Z,USR1027,file_download
2026-02-27T10:12:41.130Z,USR1048,database_query
2026-03-03T17:18:45.099Z,USR1003,login
2026-02-22T08:35:56.475Z,USR1003,file_download
2026-02-16T17:20:37.678Z,USR1042,login
2026-02-24T09:37:30.568Z,USR1039,usb_insert
2026-02-24T14:20:20.358Z,USR1017,database_query
2026-02-27T14:11:05.034Z,USR1006,file_download
2026-02-07T17:41:07.353Z,USR1030,file_download
2026-03-01T21:03:48.938Z,USR1005,file_download
2026-03-02T08:52:55.846Z,USR1046,file_download
2026-03-01T22:35:07.484Z,USR1044,email_send
2026-02-28T20:29:49.793Z,USR1007,login
2026-02-24T23:48:29.424Z,USR1041,file_download
2026-02-19T18:46:33.809Z,USR1018,usb_insert
2026-03-05T02:49:37.442Z,USR1014,login
2026-02-20T09:32:30.982Z,USR1040,usb_insert
2026-02-15T15:26:34.323Z,USR1013,file_upload
2026-02-05T17:52:38.980Z,USR1041,usb_insert
2026-03-05T15:25:36.464Z,USR1006,email_send
2026-02-06T13:36:05.450Z,USR1021,database_query
2026-02-25T16:09:01.152Z,USR1015,email_send
2026-02-06T10:21:29.123Z,USR1013,logout
2026-03-05T16:11:02.112Z,USR1009,file_upload
2026-02-11T02:06:42.303Z,USR1000,file_download
2026-02-07T09:48:58.844Z,USR1023,email_send
2026-02-23T10:43:50.140Z,USR1007,file_download
2026-02-17T08:12:28.712Z,USR1047,login
2026-02-16T01:20:16.673Z,USR1019,file_upload
2026-03-01T19:54:47.742Z,USR1030,file_download
2026-03-02T10:39:50.189Z,USR1048,file_download
2026-02-14T13:24:45.705Z,USR1032,database_query
2026-03-04T07:39:56.114Z,USR1010,logout
2026-02-23T22:08:57.046Z,USR1042,login
2026-02-24T22:17:50.524Z,USR1028,email_send
2026-02-07T08:59:33.669Z,USR1021,login
2026-02-16T11:09:21.626Z,USR1007,usb_insert
2026-02-14T11:15:15.756Z,USR1044,usb_insert
2026-02-18T11:58:23.173Z,USR1025,login
2026-02-07T09:27:21.436Z,USR1019,database_query
2026-02-28T23:02:59.759Z,USR1024,database_query
2026-02-11T13:22:45.979Z,USR1028,email_send
2026-03-01T14:05:11.631Z,USR1021,file_upload
2026-02-24T10:49:43.606Z,USR1010,logout
2026-02-06T23:42:34.492Z,USR1009,login
2026-03-04T21:52:19.268Z,USR1021,file_upload
2026-03-02T04:38:26.524Z,USR1039,email_send
2026-03-04T23:27:43.523Z,USR1002,usb_insert
2026-02-27T11:43:23.816Z,USR1025,file_download
2026-02-13T22:22:30.703Z,USR1005,file_upload
2026-03-03T12:20:20.036Z,USR1031,file_upload
2026-02-22T07:09:49.149Z,USR1047,email_send
2026-02-24T19:29:09.717Z,USR1030,file_download
2026-03-01T05:31:54.317Z,USR1025,usb_insert
2026-02-16T09:19:03.684Z,USR1002,login
2026-02-19T18:27:27.054Z,USR1032,logout
2026-02-19T18:18:13.513Z,USR1030,file_upload
2026-03-06T08:56:33.749Z,USR1037,database_query
2026-02-04T21:03:38.079Z,USR1012,usb_insert
2026-02-24T15:01:05.984Z,USR1024,login
2026-02-20T23:04:51.166Z,USR1045,database_query
2026-03-01T01:39:49.261Z,USR1000,login
2026-02-13T03:26:41.020Z,USR1021,login
2026-02-19T17:57:52.035Z,USR1013,logout
2026-02-07T17:35:49.446Z,USR1030,usb_insert
2026-02-17T07:24:59.450Z,USR1042,email_send
2026-02-19T06:53:13.756Z,USR1008,logout
2026-02-07T08:23:23.306Z,USR1031,logout
2026-02-13T18:15:31.413Z,USR1046,file_upload
2026-02-14T11:04:00.390Z,USR1009,usb_insert
2026-02-06T05:52:46.017Z,USR1003,login
2026-03-04T18:46:25.043Z,USR1011,logout
2026-02-11T13:36:29.345Z,USR1047,logout
2026-02-19T06:22:29.897Z,USR1004,login
2026-02-08T05:23:54.344Z,USR1004,database_query
2026-02-17T10:34:35.439Z,USR1033,file_upload
2026-02-17T17:58:12.830Z,USR1027,logout
2026-03-04T08:25:17.829Z,USR1009,file_upload
2026-02-26T06:10:04.373Z,USR1032,database_query
2026-02-21T17:29:50.520Z,USR1033,file_download
2026-02-11T04:34:59.829Z,USR1033,usb_insert
2026-03-03T13:13:35.312Z,USR1006,file_upload
2026-02-23T05:18:14.978Z,USR1023,file_download
2026-03-02T15:01:49.796Z,USR1022,logout
2026-02-14T04:21:48.001Z,USR1018,file_download
2026-03-06T08:03:58.075Z,USR1031,login
2026-02-13T09:03:31.347Z,USR1034,usb_insert
2026-02-11T11:03:38.563Z,USR1037,file_download
2026-02-23T15:34:14.609Z,USR1022,email_send
2026-02-16T16:05:59.017Z,USR1044,email_send
2026-03-04T00:06:08.096Z,USR1021,email_send
2026-02-24T20:24:46.034Z,USR1011,usb_insert
2026-02-04T22:32:49.457Z,USR1018,login
2026-02-27T13:19:33.112Z,USR1045,file_download
2026-02-15T01:12:29.045Z,USR1032,file_upload
2026-02-04T16:20:10.483Z,USR1041,login
2026-02-20T19:55:37.430Z,USR1028,file_download
2026-03-03T19:59:39.889Z,USR1026,email_send
2026-02-04T22:06:58.242Z,USR1036,file_upload
2026-02-22T18:40:44.535Z,USR1014,logout
2026-02-08T00:33:10.951Z,USR1000,logout
2026-03-03T10:49:27.633Z,USR1038,usb_insert
2026-03-03T19:25:37.728Z,USR1042,login
2026-03-03T08:15:17.198Z,USR1000,database_query
2026-02-07T05:37:24.768Z,USR1019,file_download
2026-02-09T05:18:58.558Z,USR1009,file_download
2026-02-24T02:59:16.189Z,USR1003,file_download
2026-02-26T23:07:48.565Z,USR1004,file_download
2026-02-19T11:10:25.047Z,USR1021,logout
2026-02-27T12:19:26.559Z,USR1045,file_upload
2026-02-24T09:15:13.747Z,USR1003,email_send
2026-02-23T18:32:58.135Z,USR1006,usb_insert
2026-02-06T23:55:59.009Z,USR1043,file_download
2026-02-15T01:58:08.513Z,USR1001,file_upload
2026-03-05T08:07:37.690Z,USR1016,database_query
2026-02-15T20:28:22.302Z,USR1004,database_query
2026-02-12T23:45:39.017Z,USR1007,login
2026-03-02T10:58:16.719Z,USR1044,logout
2026-02-13T00:24:30.239Z,USR1043,file_upload
2026-02-07T23:20:59.602Z,USR1007,usb_insert
2026-02-15T00:44:08.577Z,USR1031,usb_insert
2026-02-11T04:30:31.492Z,USR1022,email_send
2026-03-02T11:52:48.981Z,USR1040,file_download
2026-02-13T15:25:41.220Z,USR1010,file_upload
2026-03-01T13:00:25.326Z,USR1011,login
2026-02-28T15:10:18.276Z,USR1049,logout
2026-02-12T19:21:05.596Z,USR1035,email_send
2026-02-05T21:48:06.964Z,USR1045,usb_insert
2026-02-28T11:20:15.938Z,USR1009,logout
2026-03-06T09:26:35.145Z,USR1008,logout
2026-02-18T21:27:14.573Z,USR1026,logout
2026-02-26T23:21:05.876Z,USR1002,database_query
2026-02-25T12:29:38.042Z,USR1000,file_upload
2026-02-21T23:42:57.264Z,USR1031,login
2026-02-12T09:51:54.356Z,USR1000,login
2026-03-02T20:33:16.152Z,USR1028,file_download
2026-02-13T18:22:52.780Z,USR1022,file_upload
2026-02-13T14:23:40.814Z,USR1001,database_query
2026-02-13T23:25:06.274Z,USR1040,file_upload
2026-02-14T08:57:58.131Z,USR1028,file_upload
2026-02-09T20:53:46.692Z,USR1025,file_download
2026-02-23T12:53:46.639Z,USR1046,login
2026-02-13T06:49:38.776Z,USR1019,email_send
2026-02-09T10:23:23.790Z,USR1041,login
2026-02-11T21:04:42.551Z,USR1038,email_send
2026-03-05T11:41:05.940Z,USR1045,usb_insert
2026-03-02T20:48:49.882Z,USR1038,file_upload
2026-03-02T12:27:10.695Z,USR1016,login
2026-02-04T10:30:10.993Z,USR1004,database_query
2026-02-14T12:09:08.702Z,USR1002,logout
2026-02-08T14:59:16.858Z,USR1017,usb_insert
2026-02-17T04:05:04.359Z,USR1002,database_query
2026-03-03T18:22:40.193Z,USR1020,usb_insert
2026-03-02T22:38:42.684Z,USR1043,database_query
2026-02-28T02:59:08.708Z,USR1004,email_send
2026-02-10T16:51:26.974Z,USR1007,file_upload
2026-02-15T06:00:31.728Z,USR1019,file_upload
2026-02-27T03:29:41.125Z,USR1043,usb_insert
2026-03-02T01:21:36.552Z,USR1039,logout
2026-02-11T01:14:51.781Z,USR1049,email_send
2026-03-03T15:47:34.442Z,USR1035,login
2026-03-03T05:32:43.330Z,USR1048,file_upload
2026-02-17T20:02:55.386Z,USR1033,logout
2026-03-03T23:27:33.992Z,USR1003,usb_insert
2026-03-05T20:00:54.239Z,USR1028,file_download
2026-02-17T23:39:19.387Z,USR1017,database_query
2026-02-07T21:35:26.501Z,USR1028,usb_insert
2026-02-27T07:00:43.169Z,USR1029,file_download
2026-02-20T11:23:10.743Z,USR1025,email_send
2026-02-26T17:51:08.423Z,USR1049,email_send
2026-02-26T01:07:55.911Z,USR1022,database_query
2026-02-06T07:37:53.334Z,USR1035,logout
2026-02-28T08:06:46.710Z,USR1005,logout
2026-02-23T00:20:49.469Z,USR1034,logout
2026-02-05T12:49:28.556Z,USR1025,database_query
2026-02-27T02:03:16.159Z,USR1040,email_send
2026-02-04T15:30:21.763Z,USR1026,email_send
2026-02-07T10:37:45.851Z,USR1028,logout
2026-02-28T23:53:30.337Z,USR1008,usb_insert
2026-02-10T13:38:52.105Z,USR1017,logout
2026-02-19T13:27:27.452Z,USR1049,logout
2026-02-26T15:46:59.545Z,USR1021,logout
2026-02-05T09:46:06.883Z,USR1017,logout
2026-02-27T12:21:03.912Z,USR1003,database_query
2026-02-22T07:04:43.574Z,USR1016,database_query
2026-03-02T19:30:06.847Z,USR1017,logout
2026-02-16T07:12:40.261Z,USR1038,file_upload
2026-02-08T03:18:46.325Z,USR1030,logout
2026-02-11T19:36:38.176Z,USR1031,usb_insert
2026-02-18T02:30:01.046Z,USR1029,usb_insert
2026-02-11T10:16:27.261Z,USR1033,login
2026-02-13T10:56:41.412Z,USR1022,login
2026-02-20T21:06:48.819Z,USR1015,database_query
2026-02-15T07:12:49.724Z,USR1012,email_send
2026-02-12T10:21:32.568Z,USR1008,logout
2026-02-24T16:43:18.292Z,USR1032,file_upload
2026-02-05T10:55:16.761Z,USR1009,file_upload
2026-02-16T18:24:47.101Z,USR1013,email_send
2026-02-16T03:00:18.872Z,USR1046,login
2026-02-19T06:46:58.778Z,USR1031,file_upload
2026-02-04T21:32:33.215Z,USR1006,email_send
2026-02-28T17:50:59.861Z,USR1033,login
2026-02-06T05:36:03.853Z,USR1041,email_send
2026-02-14T02:05:38.294Z,USR1006,usb_insert
2026-03-05T10:39:32.428Z,USR1038,logout
2026-03-03T07:14:46.920Z,USR1023,file_upload
2026-02-10T17:20:47.474Z,USR1030,file_download
2026-02-28T06:37:30.003Z,USR1013,usb_insert
2026-02-21T19:00:11.323Z,USR1025,database_query
2026-02-23T05:21:49.116Z,USR1000,file_download
2026-02-20T10:54:30.814Z,USR1044,database_query
2026-02-24T02:37:33.651Z,USR1034,file_upload
2026-02-13T05:38:26.367Z,USR1013,file_download
2026-02-13T04:01:00.191Z,USR1032,login
2026-02-27T20:08:17.644Z,USR1031,email_send
2026-02-09T04:09:31.819Z,USR1007,email_send
2026-02-11T12:12:06.620Z,USR1032,logout
2026-02-19T12:46:51.825Z,USR1023,database_query
2026-02-16T22:03:28.286Z,USR1017,file_download
2026-02-18T18:23:55.206Z,USR1031,file_download
2026-02-11T11:43:01.709Z,USR1030,email_send
2026-02-15T13:29:46.746Z,USR1012,database_query
2026-02-17T18:14:36.091Z,USR1034,file_download
2026-02-09T04:07:23.240Z,USR1022,email_send
2026-02-28T09:18:38.610Z,USR1041,file_upload
2026-02-10T01:44:06.906Z,USR1031,email_send
2026-02-15T15:05:48.163Z,USR1039,file_upload
2026-02-28T03:36:00.604Z,USR1003,email_send
2026-02-12T01:44:17.953Z,USR1039,login
2026-02-16T08:30:04.145Z,USR1046,database_query
2026-02-11T17:06:28.998Z,USR1018,file_download
2026-02-06T13:48:46.639Z,USR1030,usb_insert
2026-03-02T18:36:59.037Z,USR1019,file_download
2026-02-12T05:15:24.929Z,USR1006,database_query
2026-03-04T23:30:29.356Z,USR1022,database_query
2026-02-27T18:15:22.101Z,USR1047,file_download
2026-02-11T02:45:27.515Z,USR1041,logout
2026-02-18T01:36:00.804Z,USR1043,file_upload
2026-02-20T22:17:34.364Z,USR1040,database_query
2026-02-24T14:08:48.563Z,USR1048,logout
2026-02-11T10:16:48.154Z,USR1020,usb_insert
2026-02-15T13:35:57.985Z,USR1008,email_send
2026-02-23T20:45:36.499Z,USR1025,logout
2026-02-26T05:59:11.237Z,USR1049,file_upload
2026-03-01T12:41:18.338Z,USR1023,database_query
2026-03-02T00:41:32.197Z,USR1038,login
2026-02-21T22:08:21.594Z,USR1037,logout
2026-02-28T23:15:33.323Z,USR1043,logout
2026-02-07T02:16:11.594Z,USR1031,logout
2026-02-06T07:57:13.883Z,USR1025,logout
2026-02-10T21:39:14.005Z,USR1044,usb_insert
